user ,photo,created time,following or not,like type
21,211,13-04-2023 08:04,yes,fire
21,212,13-04-2023 08:04,yes,clap
21,213,13-04-2023 08:04,no,heart emoji
21,214,13-04-2023 08:04,yes,thumbs up
21,215,13-04-2023 08:04,yes,laughing
21,216,13-04-2023 08:04,no,fire
21,217,13-04-2023 08:04,yes,clap
21,218,13-04-2023 08:04,yes,heart emoji
21,219,13-04-2023 08:04,no,thumbs up
21,220,13-04-2023 08:04,yes,laughing
21,221,13-04-2023 08:04,yes,fire
21,222,13-04-2023 08:04,no,clap
21,223,13-04-2023 08:04,yes,heart emoji
21,224,13-04-2023 08:04,yes,thumbs up
21,225,13-04-2023 08:04,no,laughing
21,226,13-04-2023 08:04,yes,fire
21,227,13-04-2023 08:04,yes,clap
21,228,13-04-2023 08:04,no,heart emoji
21,229,13-04-2023 08:04,yes,thumbs up
21,230,13-04-2023 08:04,yes,laughing
21,231,13-04-2023 08:04,no,fire
21,232,13-04-2023 08:04,yes,clap
21,233,13-04-2023 08:04,yes,heart emoji
21,234,13-04-2023 08:04,no,thumbs up
21,235,13-04-2023 08:04,yes,laughing
21,236,13-04-2023 08:04,yes,fire
21,237,13-04-2023 08:04,no,clap
21,238,13-04-2023 08:04,yes,heart emoji
21,239,13-04-2023 08:04,yes,thumbs up
21,240,13-04-2023 08:04,no,laughing
21,241,13-04-2023 08:04,yes,fire
21,242,13-04-2023 08:04,yes,clap
21,243,13-04-2023 08:04,no,heart emoji
21,244,13-04-2023 08:04,yes,thumbs up
21,245,13-04-2023 08:04,yes,laughing
21,246,13-04-2023 08:04,no,fire
21,247,13-04-2023 08:04,yes,clap
21,248,13-04-2023 08:04,yes,heart emoji
21,249,13-04-2023 08:04,no,thumbs up
21,250,13-04-2023 08:04,yes,laughing
21,251,13-04-2023 08:04,yes,fire
21,252,13-04-2023 08:04,no,clap
21,253,13-04-2023 08:04,yes,heart emoji
21,254,13-04-2023 08:04,yes,thumbs up
21,255,13-04-2023 08:04,no,laughing
21,256,13-04-2023 08:04,yes,fire
21,257,13-04-2023 08:04,yes,clap
22,8,13-04-2023 08:04,no,heart emoji
22,16,13-04-2023 08:04,yes,thumbs up
22,18,13-04-2023 08:04,yes,laughing
22,21,13-04-2023 08:04,no,fire
22,22,13-04-2023 08:04,yes,clap
22,23,13-04-2023 08:04,yes,heart emoji
22,25,13-04-2023 08:04,no,thumbs up
22,26,13-04-2023 08:04,yes,laughing
22,31,13-04-2023 08:04,yes,fire
22,34,13-04-2023 08:04,no,clap
22,38,13-04-2023 08:04,yes,heart emoji
22,40,13-04-2023 08:04,yes,thumbs up
22,41,13-04-2023 08:04,no,laughing
22,43,13-04-2023 08:04,yes,fire
22,46,13-04-2023 08:04,yes,clap
22,51,13-04-2023 08:04,no,heart emoji
22,57,13-04-2023 08:04,yes,thumbs up
22,58,13-04-2023 08:04,yes,laughing
22,60,13-04-2023 08:04,no,fire
22,61,13-04-2023 08:04,yes,clap
22,62,13-04-2023 08:04,yes,heart emoji
22,63,13-04-2023 08:04,no,thumbs up
22,68,13-04-2023 08:04,yes,laughing
22,69,13-04-2023 08:04,yes,fire
22,70,13-04-2023 08:04,no,clap
22,71,13-04-2023 08:04,yes,heart emoji
22,74,13-04-2023 08:04,yes,thumbs up
22,75,13-04-2023 08:04,no,laughing
22,79,13-04-2023 08:04,yes,fire
22,82,13-04-2023 08:04,yes,clap
22,85,13-04-2023 08:04,no,heart emoji
22,86,13-04-2023 08:04,yes,thumbs up
22,89,13-04-2023 08:04,yes,laughing
22,97,13-04-2023 08:04,no,fire
22,98,13-04-2023 08:04,yes,clap
22,104,13-04-2023 08:04,yes,heart emoji
22,106,13-04-2023 08:04,no,thumbs up
22,109,13-04-2023 08:04,yes,laughing
22,110,13-04-2023 08:04,yes,fire
22,114,13-04-2023 08:04,no,clap
22,117,13-04-2023 08:04,yes,heart emoji
22,118,13-04-2023 08:04,yes,thumbs up
22,122,13-04-2023 08:04,no,laughing
22,123,13-04-2023 08:04,yes,fire
22,128,13-04-2023 08:04,yes,clap
22,130,13-04-2023 08:04,no,heart emoji
22,133,13-04-2023 08:04,yes,thumbs up
22,140,13-04-2023 08:04,yes,laughing
22,141,13-04-2023 08:04,no,fire
22,145,13-04-2023 08:04,yes,clap
22,147,13-04-2023 08:04,yes,heart emoji
22,149,13-04-2023 08:04,no,thumbs up
22,150,13-04-2023 08:04,yes,laughing
22,151,13-04-2023 08:04,yes,fire
22,152,13-04-2023 08:04,no,clap
22,155,13-04-2023 08:04,yes,heart emoji
22,158,13-04-2023 08:04,yes,thumbs up
22,159,13-04-2023 08:04,no,laughing
22,161,13-04-2023 08:04,yes,fire
22,162,13-04-2023 08:04,yes,clap
22,164,13-04-2023 08:04,no,heart emoji
22,166,13-04-2023 08:04,yes,thumbs up
22,169,13-04-2023 08:04,yes,laughing
22,170,13-04-2023 08:04,no,fire
22,171,13-04-2023 08:04,yes,clap
22,179,13-04-2023 08:04,yes,heart emoji
22,186,13-04-2023 08:04,no,thumbs up
22,190,13-04-2023 08:04,yes,laughing
22,192,13-04-2023 08:04,yes,fire
22,198,13-04-2023 08:04,no,clap
22,199,13-04-2023 08:04,yes,heart emoji
22,200,13-04-2023 08:04,yes,thumbs up
22,201,13-04-2023 08:04,no,laughing
22,202,13-04-2023 08:04,yes,fire
22,203,13-04-2023 08:04,yes,clap
22,212,13-04-2023 08:04,no,heart emoji
22,214,13-04-2023 08:04,yes,thumbs up
22,218,13-04-2023 08:04,yes,laughing
22,226,13-04-2023 08:04,no,fire
22,229,13-04-2023 08:04,yes,clap
22,231,13-04-2023 08:04,yes,heart emoji
22,238,13-04-2023 08:04,no,thumbs up
22,240,13-04-2023 08:04,yes,laughing
22,241,13-04-2023 08:04,yes,fire
22,242,13-04-2023 08:04,no,clap
22,245,13-04-2023 08:04,yes,heart emoji
22,246,13-04-2023 08:04,yes,thumbs up
22,251,13-04-2023 08:04,no,laughing
22,254,13-04-2023 08:04,yes,fire
22,255,13-04-2023 08:04,yes,clap
22,256,13-04-2023 08:04,no,heart emoji
24,1,13-04-2023 08:04,yes,thumbs up
24,2,13-04-2023 08:04,yes,laughing
24,3,13-04-2023 08:04,no,fire
24,4,13-04-2023 08:04,yes,clap
24,5,13-04-2023 08:04,yes,heart emoji
24,6,13-04-2023 08:04,no,thumbs up
24,7,13-04-2023 08:04,yes,laughing
24,8,13-04-2023 08:04,yes,fire
24,9,13-04-2023 08:04,no,clap
24,10,13-04-2023 08:04,yes,heart emoji
24,11,13-04-2023 08:04,yes,thumbs up
24,12,13-04-2023 08:04,no,laughing
24,13,13-04-2023 08:04,yes,fire
24,14,13-04-2023 08:04,yes,clap
24,15,13-04-2023 08:04,no,heart emoji
24,16,13-04-2023 08:04,yes,thumbs up
24,17,13-04-2023 08:04,yes,laughing
24,18,13-04-2023 08:04,no,fire
24,19,13-04-2023 08:04,yes,clap
24,20,13-04-2023 08:04,yes,heart emoji
24,21,13-04-2023 08:04,no,thumbs up
24,22,13-04-2023 08:04,yes,laughing
24,23,13-04-2023 08:04,yes,fire
24,24,13-04-2023 08:04,no,clap
24,25,13-04-2023 08:04,yes,heart emoji
24,26,13-04-2023 08:04,yes,thumbs up
24,27,13-04-2023 08:04,no,laughing
24,28,13-04-2023 08:04,yes,fire
24,29,13-04-2023 08:04,yes,clap
24,30,13-04-2023 08:04,no,heart emoji
24,31,13-04-2023 08:04,yes,thumbs up
24,32,13-04-2023 08:04,yes,laughing
24,33,13-04-2023 08:04,no,fire
24,34,13-04-2023 08:04,yes,clap
24,35,13-04-2023 08:04,yes,heart emoji
24,36,13-04-2023 08:04,no,thumbs up
24,37,13-04-2023 08:04,yes,laughing
24,38,13-04-2023 08:04,yes,fire
24,39,13-04-2023 08:04,no,clap
24,40,13-04-2023 08:04,yes,heart emoji
24,41,13-04-2023 08:04,yes,thumbs up
24,42,13-04-2023 08:04,no,laughing
24,43,13-04-2023 08:04,yes,fire
24,44,13-04-2023 08:04,yes,clap
24,45,13-04-2023 08:04,no,heart emoji
24,46,13-04-2023 08:04,yes,thumbs up
24,47,13-04-2023 08:04,yes,laughing
24,48,13-04-2023 08:04,no,fire
24,49,13-04-2023 08:04,yes,clap
24,50,13-04-2023 08:04,yes,heart emoji
24,51,13-04-2023 08:04,no,thumbs up
24,52,13-04-2023 08:04,yes,laughing
24,53,13-04-2023 08:04,yes,fire
24,54,13-04-2023 08:04,no,clap
24,55,13-04-2023 08:04,yes,heart emoji
24,56,13-04-2023 08:04,yes,thumbs up
24,57,13-04-2023 08:04,no,laughing
24,58,13-04-2023 08:04,yes,fire
24,59,13-04-2023 08:04,yes,clap
24,60,13-04-2023 08:04,no,heart emoji
24,61,13-04-2023 08:04,yes,thumbs up
24,62,13-04-2023 08:04,yes,laughing
24,63,13-04-2023 08:04,no,fire
24,64,13-04-2023 08:04,yes,clap
24,65,13-04-2023 08:04,yes,heart emoji
24,66,13-04-2023 08:04,no,thumbs up
24,67,13-04-2023 08:04,yes,laughing
24,68,13-04-2023 08:04,yes,fire
24,69,13-04-2023 08:04,no,clap
24,70,13-04-2023 08:04,yes,heart emoji
24,71,13-04-2023 08:04,yes,thumbs up
24,72,13-04-2023 08:04,no,laughing
24,73,13-04-2023 08:04,yes,fire
24,74,13-04-2023 08:04,yes,clap
24,75,13-04-2023 08:04,no,heart emoji
24,76,13-04-2023 08:04,yes,thumbs up
24,77,13-04-2023 08:04,yes,laughing
24,78,13-04-2023 08:04,no,fire
24,79,13-04-2023 08:04,yes,clap
24,80,13-04-2023 08:04,yes,heart emoji
24,81,13-04-2023 08:04,no,thumbs up
24,82,13-04-2023 08:04,yes,laughing
24,83,13-04-2023 08:04,yes,fire
24,84,13-04-2023 08:04,no,clap
24,85,13-04-2023 08:04,yes,heart emoji
24,86,13-04-2023 08:04,yes,thumbs up
24,87,13-04-2023 08:04,no,laughing
24,88,13-04-2023 08:04,yes,fire
24,89,13-04-2023 08:04,yes,clap
24,90,13-04-2023 08:04,no,heart emoji
24,91,13-04-2023 08:04,yes,thumbs up
24,92,13-04-2023 08:04,yes,laughing
24,93,13-04-2023 08:04,no,fire
24,94,13-04-2023 08:04,yes,clap
24,95,13-04-2023 08:04,yes,heart emoji
24,96,13-04-2023 08:04,no,thumbs up
24,97,13-04-2023 08:04,yes,laughing
24,98,13-04-2023 08:04,yes,fire
24,99,13-04-2023 08:04,no,clap
24,100,13-04-2023 08:04,yes,heart emoji
24,101,13-04-2023 08:04,yes,thumbs up
24,102,13-04-2023 08:04,no,laughing
24,103,13-04-2023 08:04,yes,fire
24,104,13-04-2023 08:04,yes,clap
24,105,13-04-2023 08:04,no,heart emoji
24,106,13-04-2023 08:04,yes,thumbs up
24,107,13-04-2023 08:04,yes,laughing
24,108,13-04-2023 08:04,no,fire
24,109,13-04-2023 08:04,yes,clap
24,110,13-04-2023 08:04,yes,heart emoji
24,111,13-04-2023 08:04,no,thumbs up
24,112,13-04-2023 08:04,yes,laughing
24,113,13-04-2023 08:04,yes,fire
24,114,13-04-2023 08:04,no,clap
24,115,13-04-2023 08:04,yes,heart emoji
24,116,13-04-2023 08:04,yes,thumbs up
24,117,13-04-2023 08:04,no,laughing
24,118,13-04-2023 08:04,yes,fire
24,119,13-04-2023 08:04,yes,clap
24,120,13-04-2023 08:04,no,heart emoji
24,121,13-04-2023 08:04,yes,thumbs up
24,122,13-04-2023 08:04,yes,laughing
24,123,13-04-2023 08:04,no,fire
24,124,13-04-2023 08:04,yes,clap
24,125,13-04-2023 08:04,yes,heart emoji
24,126,13-04-2023 08:04,no,thumbs up
24,127,13-04-2023 08:04,yes,laughing
24,128,13-04-2023 08:04,yes,fire
24,129,13-04-2023 08:04,no,clap
24,130,13-04-2023 08:04,yes,heart emoji
24,131,13-04-2023 08:04,yes,thumbs up
24,132,13-04-2023 08:04,no,laughing
24,133,13-04-2023 08:04,yes,fire
24,134,13-04-2023 08:04,yes,clap
24,135,13-04-2023 08:04,no,heart emoji
24,136,13-04-2023 08:04,yes,thumbs up
24,137,13-04-2023 08:04,yes,laughing
24,138,13-04-2023 08:04,no,fire
24,139,13-04-2023 08:04,yes,clap
24,140,13-04-2023 08:04,yes,heart emoji
24,141,13-04-2023 08:04,no,thumbs up
24,142,13-04-2023 08:04,yes,laughing
24,143,13-04-2023 08:04,yes,fire
24,144,13-04-2023 08:04,no,clap
24,145,13-04-2023 08:04,yes,heart emoji
24,146,13-04-2023 08:04,yes,thumbs up
24,147,13-04-2023 08:04,no,laughing
24,148,13-04-2023 08:04,yes,fire
24,149,13-04-2023 08:04,yes,clap
24,150,13-04-2023 08:04,no,heart emoji
24,151,13-04-2023 08:04,yes,thumbs up
24,152,13-04-2023 08:04,yes,laughing
24,153,13-04-2023 08:04,no,fire
24,154,13-04-2023 08:04,yes,clap
24,155,13-04-2023 08:04,yes,heart emoji
24,156,13-04-2023 08:04,no,thumbs up
24,157,13-04-2023 08:04,yes,laughing
24,158,13-04-2023 08:04,yes,fire
24,159,13-04-2023 08:04,no,clap
24,160,13-04-2023 08:04,yes,heart emoji
24,161,13-04-2023 08:04,yes,thumbs up
24,162,13-04-2023 08:04,no,laughing
24,163,13-04-2023 08:04,yes,fire
24,164,13-04-2023 08:04,yes,clap
24,165,13-04-2023 08:04,no,heart emoji
24,166,13-04-2023 08:04,yes,thumbs up
24,167,13-04-2023 08:04,yes,laughing
24,168,13-04-2023 08:04,no,fire
24,169,13-04-2023 08:04,yes,clap
24,170,13-04-2023 08:04,yes,heart emoji
24,171,13-04-2023 08:04,no,thumbs up
24,172,13-04-2023 08:04,yes,laughing
24,173,13-04-2023 08:04,yes,fire
24,174,13-04-2023 08:04,no,clap
24,175,13-04-2023 08:04,yes,heart emoji
24,176,13-04-2023 08:04,yes,thumbs up
24,177,13-04-2023 08:04,no,laughing
24,178,13-04-2023 08:04,yes,fire
24,179,13-04-2023 08:04,yes,clap
24,180,13-04-2023 08:04,no,heart emoji
24,181,13-04-2023 08:04,yes,thumbs up
24,182,13-04-2023 08:04,yes,laughing
24,183,13-04-2023 08:04,no,fire
24,184,13-04-2023 08:04,yes,clap
24,185,13-04-2023 08:04,yes,heart emoji
24,186,13-04-2023 08:04,no,thumbs up
24,187,13-04-2023 08:04,yes,laughing
24,188,13-04-2023 08:04,yes,fire
24,189,13-04-2023 08:04,no,clap
24,190,13-04-2023 08:04,yes,heart emoji
24,191,13-04-2023 08:04,yes,thumbs up
24,192,13-04-2023 08:04,no,laughing
24,193,13-04-2023 08:04,yes,fire
24,194,13-04-2023 08:04,yes,clap
24,195,13-04-2023 08:04,no,heart emoji
24,196,13-04-2023 08:04,yes,thumbs up
24,197,13-04-2023 08:04,yes,laughing
24,198,13-04-2023 08:04,no,fire
24,199,13-04-2023 08:04,yes,clap
24,200,13-04-2023 08:04,yes,heart emoji
24,201,13-04-2023 08:04,no,thumbs up
24,202,13-04-2023 08:04,yes,laughing
24,203,13-04-2023 08:04,yes,fire
24,204,13-04-2023 08:04,no,clap
24,205,13-04-2023 08:04,yes,heart emoji
24,206,13-04-2023 08:04,yes,thumbs up
24,207,13-04-2023 08:04,no,laughing
24,208,13-04-2023 08:04,yes,fire
24,209,13-04-2023 08:04,yes,clap
24,210,13-04-2023 08:04,no,heart emoji
24,211,13-04-2023 08:04,yes,thumbs up
24,212,13-04-2023 08:04,yes,laughing
24,213,13-04-2023 08:04,no,fire
24,214,13-04-2023 08:04,yes,clap
24,215,13-04-2023 08:04,yes,heart emoji
24,216,13-04-2023 08:04,no,thumbs up
24,217,13-04-2023 08:04,yes,laughing
24,218,13-04-2023 08:04,yes,fire
24,219,13-04-2023 08:04,no,clap
24,220,13-04-2023 08:04,yes,heart emoji
24,221,13-04-2023 08:04,yes,thumbs up
24,222,13-04-2023 08:04,no,laughing
24,223,13-04-2023 08:04,yes,fire
24,224,13-04-2023 08:04,yes,clap
24,225,13-04-2023 08:04,no,heart emoji
24,226,13-04-2023 08:04,yes,thumbs up
24,227,13-04-2023 08:04,yes,laughing
24,228,13-04-2023 08:04,no,fire
24,229,13-04-2023 08:04,yes,clap
24,230,13-04-2023 08:04,yes,heart emoji
24,231,13-04-2023 08:04,no,thumbs up
24,232,13-04-2023 08:04,yes,laughing
24,233,13-04-2023 08:04,yes,fire
24,234,13-04-2023 08:04,no,clap
24,235,13-04-2023 08:04,yes,heart emoji
24,236,13-04-2023 08:04,yes,thumbs up
24,237,13-04-2023 08:04,no,laughing
24,238,13-04-2023 08:04,yes,fire
24,239,13-04-2023 08:04,yes,clap
24,240,13-04-2023 08:04,no,heart emoji
24,241,13-04-2023 08:04,yes,thumbs up
24,242,13-04-2023 08:04,yes,laughing
24,243,13-04-2023 08:04,no,fire
24,244,13-04-2023 08:04,yes,clap
24,245,13-04-2023 08:04,yes,heart emoji
24,246,13-04-2023 08:04,no,thumbs up
24,247,13-04-2023 08:04,yes,laughing
24,248,13-04-2023 08:04,yes,fire
24,249,13-04-2023 08:04,no,clap
24,250,13-04-2023 08:04,yes,heart emoji
24,251,13-04-2023 08:04,yes,thumbs up
24,252,13-04-2023 08:04,no,laughing
24,253,13-04-2023 08:04,yes,fire
24,254,13-04-2023 08:04,yes,clap
24,255,13-04-2023 08:04,no,heart emoji
24,256,13-04-2023 08:04,yes,thumbs up
24,257,13-04-2023 08:04,yes,laughing
26,2,13-04-2023 08:04,no,fire
26,5,13-04-2023 08:04,yes,clap
26,7,13-04-2023 08:04,yes,heart emoji
26,9,13-04-2023 08:04,no,thumbs up
26,10,13-04-2023 08:04,yes,laughing
26,15,13-04-2023 08:04,yes,fire
26,21,13-04-2023 08:04,no,clap
26,22,13-04-2023 08:04,yes,heart emoji
26,26,13-04-2023 08:04,yes,thumbs up
26,27,13-04-2023 08:04,no,laughing
26,28,13-04-2023 08:04,yes,fire
26,29,13-04-2023 08:04,yes,clap
26,34,13-04-2023 08:04,no,heart emoji
26,38,13-04-2023 08:04,yes,thumbs up
26,39,13-04-2023 08:04,yes,laughing
26,40,13-04-2023 08:04,no,fire
26,45,13-04-2023 08:04,yes,clap
26,46,13-04-2023 08:04,yes,heart emoji
26,50,13-04-2023 08:04,no,thumbs up
26,54,13-04-2023 08:04,yes,laughing
26,55,13-04-2023 08:04,yes,fire
26,59,13-04-2023 08:04,no,clap
26,61,13-04-2023 08:04,yes,heart emoji
26,64,13-04-2023 08:04,yes,thumbs up
26,65,13-04-2023 08:04,no,laughing
26,66,13-04-2023 08:04,yes,fire
26,74,13-04-2023 08:04,yes,clap
26,75,13-04-2023 08:04,no,heart emoji
26,78,13-04-2023 08:04,yes,thumbs up
26,81,13-04-2023 08:04,yes,laughing
26,82,13-04-2023 08:04,no,fire
26,84,13-04-2023 08:04,yes,clap
26,85,13-04-2023 08:04,yes,heart emoji
26,88,13-04-2023 08:04,no,thumbs up
26,90,13-04-2023 08:04,yes,laughing
26,94,13-04-2023 08:04,yes,fire
26,96,13-04-2023 08:04,no,clap
26,98,13-04-2023 08:04,yes,heart emoji
26,100,13-04-2023 08:04,yes,thumbs up
26,101,13-04-2023 08:04,no,laughing
26,103,13-04-2023 08:04,yes,fire
26,105,13-04-2023 08:04,yes,clap
26,106,13-04-2023 08:04,no,heart emoji
26,107,13-04-2023 08:04,yes,thumbs up
26,110,13-04-2023 08:04,yes,laughing
26,113,13-04-2023 08:04,no,fire
26,120,13-04-2023 08:04,yes,clap
26,123,13-04-2023 08:04,yes,heart emoji
26,126,13-04-2023 08:04,no,thumbs up
26,127,13-04-2023 08:04,yes,laughing
26,131,13-04-2023 08:04,yes,fire
26,132,13-04-2023 08:04,no,clap
26,136,13-04-2023 08:04,yes,heart emoji
26,137,13-04-2023 08:04,yes,thumbs up
26,138,13-04-2023 08:04,no,laughing
26,143,13-04-2023 08:04,yes,fire
26,145,13-04-2023 08:04,yes,clap
26,147,13-04-2023 08:04,no,heart emoji
26,150,13-04-2023 08:04,yes,thumbs up
26,151,13-04-2023 08:04,yes,laughing
26,155,13-04-2023 08:04,no,fire
26,157,13-04-2023 08:04,yes,clap
26,158,13-04-2023 08:04,yes,heart emoji
26,159,13-04-2023 08:04,no,thumbs up
26,163,13-04-2023 08:04,yes,laughing
26,164,13-04-2023 08:04,yes,fire
26,166,13-04-2023 08:04,no,clap
26,170,13-04-2023 08:04,yes,heart emoji
26,181,13-04-2023 08:04,yes,thumbs up
26,182,13-04-2023 08:04,no,laughing
26,183,13-04-2023 08:04,yes,fire
26,184,13-04-2023 08:04,yes,clap
26,185,13-04-2023 08:04,no,heart emoji
26,190,13-04-2023 08:04,yes,thumbs up
26,194,13-04-2023 08:04,yes,laughing
26,196,13-04-2023 08:04,no,fire
26,198,13-04-2023 08:04,yes,clap
26,206,13-04-2023 08:04,yes,heart emoji
26,209,13-04-2023 08:04,no,thumbs up
26,210,13-04-2023 08:04,yes,laughing
26,211,13-04-2023 08:04,yes,fire
26,212,13-04-2023 08:04,no,clap
26,213,13-04-2023 08:04,yes,heart emoji
26,214,13-04-2023 08:04,yes,thumbs up
26,215,13-04-2023 08:04,no,laughing
26,220,13-04-2023 08:04,yes,fire
26,230,13-04-2023 08:04,yes,clap
26,234,13-04-2023 08:04,no,heart emoji
26,236,13-04-2023 08:04,yes,thumbs up
26,237,13-04-2023 08:04,yes,laughing
26,242,13-04-2023 08:04,no,fire
26,247,13-04-2023 08:04,yes,clap
26,253,13-04-2023 08:04,yes,heart emoji
26,257,13-04-2023 08:04,no,thumbs up
27,2,13-04-2023 08:04,yes,laughing
27,3,13-04-2023 08:04,yes,fire
27,6,13-04-2023 08:04,no,clap
27,7,13-04-2023 08:04,yes,heart emoji
27,10,13-04-2023 08:04,yes,thumbs up
27,13,13-04-2023 08:04,no,laughing
27,15,13-04-2023 08:04,yes,fire
27,17,13-04-2023 08:04,yes,clap
27,25,13-04-2023 08:04,no,heart emoji
27,26,13-04-2023 08:04,yes,thumbs up
27,28,13-04-2023 08:04,yes,laughing
27,30,13-04-2023 08:04,no,fire
27,37,13-04-2023 08:04,yes,clap
27,40,13-04-2023 08:04,yes,heart emoji
27,46,13-04-2023 08:04,no,thumbs up
27,52,13-04-2023 08:04,yes,laughing
27,56,13-04-2023 08:04,yes,fire
27,63,13-04-2023 08:04,no,clap
27,64,13-04-2023 08:04,yes,heart emoji
27,73,13-04-2023 08:04,yes,thumbs up
27,74,13-04-2023 08:04,no,laughing
27,76,13-04-2023 08:04,yes,fire
27,77,13-04-2023 08:04,yes,clap
27,80,13-04-2023 08:04,no,heart emoji
27,81,13-04-2023 08:04,yes,thumbs up
27,83,13-04-2023 08:04,yes,laughing
27,87,13-04-2023 08:04,no,fire
27,88,13-04-2023 08:04,yes,clap
27,91,13-04-2023 08:04,yes,heart emoji
27,92,13-04-2023 08:04,no,thumbs up
27,95,13-04-2023 08:04,yes,laughing
27,99,13-04-2023 08:04,yes,fire
27,102,13-04-2023 08:04,no,clap
27,103,13-04-2023 08:04,yes,heart emoji
27,109,13-04-2023 08:04,yes,thumbs up
27,112,13-04-2023 08:04,no,laughing
27,117,13-04-2023 08:04,yes,fire
27,127,13-04-2023 08:04,yes,clap
27,128,13-04-2023 08:04,no,heart emoji
27,130,13-04-2023 08:04,yes,thumbs up
27,131,13-04-2023 08:04,yes,laughing
27,132,13-04-2023 08:04,no,fire
27,142,13-04-2023 08:04,yes,clap
27,144,13-04-2023 08:04,yes,heart emoji
27,145,13-04-2023 08:04,no,thumbs up
27,147,13-04-2023 08:04,yes,laughing
27,153,13-04-2023 08:04,yes,fire
27,155,13-04-2023 08:04,no,clap
27,157,13-04-2023 08:04,yes,heart emoji
27,162,13-04-2023 08:04,yes,thumbs up
27,163,13-04-2023 08:04,no,laughing
27,169,13-04-2023 08:04,yes,fire
27,170,13-04-2023 08:04,yes,clap
27,178,13-04-2023 08:04,no,heart emoji
27,182,13-04-2023 08:04,yes,thumbs up
27,183,13-04-2023 08:04,yes,laughing
27,186,13-04-2023 08:04,no,fire
27,187,13-04-2023 08:04,yes,clap
27,188,13-04-2023 08:04,yes,heart emoji
27,190,13-04-2023 08:04,no,thumbs up
27,191,13-04-2023 08:04,yes,laughing
27,192,13-04-2023 08:04,yes,fire
27,193,13-04-2023 08:04,no,clap
27,197,13-04-2023 08:04,yes,heart emoji
27,198,13-04-2023 08:04,yes,thumbs up
27,200,13-04-2023 08:04,no,laughing
27,206,13-04-2023 08:04,yes,fire
27,224,13-04-2023 08:04,yes,clap
27,225,13-04-2023 08:04,no,heart emoji
27,229,13-04-2023 08:04,yes,thumbs up
27,230,13-04-2023 08:04,yes,laughing
27,232,13-04-2023 08:04,no,fire
27,235,13-04-2023 08:04,yes,clap
27,240,13-04-2023 08:04,yes,heart emoji
27,242,13-04-2023 08:04,no,thumbs up
27,248,13-04-2023 08:04,yes,laughing
27,252,13-04-2023 08:04,yes,fire
27,255,13-04-2023 08:04,no,clap
27,256,13-04-2023 08:04,yes,heart emoji
28,3,13-04-2023 08:04,yes,thumbs up
28,4,13-04-2023 08:04,no,laughing
28,5,13-04-2023 08:04,yes,fire
28,10,13-04-2023 08:04,yes,clap
28,11,13-04-2023 08:04,no,heart emoji
28,13,13-04-2023 08:04,yes,thumbs up
28,14,13-04-2023 08:04,yes,laughing
28,15,13-04-2023 08:04,no,fire
28,17,13-04-2023 08:04,yes,clap
28,19,13-04-2023 08:04,yes,heart emoji
28,20,13-04-2023 08:04,no,thumbs up
28,29,13-04-2023 08:04,yes,laughing
28,32,13-04-2023 08:04,yes,fire
28,39,13-04-2023 08:04,no,clap
28,44,13-04-2023 08:04,yes,heart emoji
28,46,13-04-2023 08:04,yes,thumbs up
28,51,13-04-2023 08:04,no,laughing
28,52,13-04-2023 08:04,yes,fire
28,56,13-04-2023 08:04,yes,clap
28,61,13-04-2023 08:04,no,heart emoji
28,62,13-04-2023 08:04,yes,thumbs up
28,74,13-04-2023 08:04,yes,laughing
28,77,13-04-2023 08:04,no,fire
28,79,13-04-2023 08:04,yes,clap
28,80,13-04-2023 08:04,yes,heart emoji
28,82,13-04-2023 08:04,no,thumbs up
28,83,13-04-2023 08:04,yes,laughing
28,85,13-04-2023 08:04,yes,fire
28,86,13-04-2023 08:04,no,clap
28,90,13-04-2023 08:04,yes,heart emoji
28,95,13-04-2023 08:04,yes,thumbs up
28,96,13-04-2023 08:04,no,laughing
28,98,13-04-2023 08:04,yes,fire
28,100,13-04-2023 08:04,yes,clap
